transaction_id,transaction_date,store_id,product_id,customer_id,quantity,unit_price,total_amount,payment_method
T001587,2026-01-31,S009,P036,C0003,3,1511.0,4533.0,UPI
T003225,2026-01-31,S003,P038,C0111,1,563.0,563.0,Card
T003148,2026-01-31,S001,P025,C0005,2,227.0,454.0,Card
T002313,2026-01-31,S005,P013,C0177,1,1725.0,1725.0,Cash
T004332,2026-01-31,S009,P004,C0108,1,2746.0,2746.0,UPI
T004496,2026-01-31,S008,P041,C0013,2,2912.0,5824.0,UPI
T002307,2026-01-31,S001,P044,C0018,4,346.0,1384.0,UPI
T003903,2026-01-31,S008,P047,C0130,2,4143.0,8286.0,UPI
T000985,2026-01-31,S007,P037,C0185,2,924.0,1848.0,UPI
T003052,2026-01-31,S002,P015,C0127,2,1463.0,2926.0,Cash
T000473,2026-01-31,S007,P022,C0164,3,250.0,750.0,UPI
T003514,2026-01-31,S003,P019,C0020,1,1613.0,1613.0,UPI
T000063,2026-01-31,S002,P009,C0173,5,14294.0,71470.0,Wallet
T000875,2026-01-31,S004,P018,C0191,3,2484.0,7452.0,UPI
T004335,2026-01-31,S001,P038,C0088,5,563.0,2815.0,Card
T003578,2026-02-01,S002,P002,C0050,4,15628.0,62512.0,Card
T004654,2026-02-01,S006,P009,C0118,2,14294.0,28588.0,UPI
T000036,2026-02-01,S003,P005,C0121,5,3573.0,17865.0,UPI
T002609,2026-02-01,S007,P020,C0087,5,1341.0,6705.0,Card
T003187,2026-02-01,S004,P001,C0031,5,8801.0,44005.0,UPI
T000186,2026-02-01,S010,P033,C0085,1,2395.0,2395.0,UPI
T004492,2026-02-01,S005,P033,C0020,1,2395.0,2395.0,Card
T003097,2026-02-01,S004,P003,C0073,4,8600.0,34400.0,UPI
T004171,2026-02-01,S008,P013,C0112,1,1725.0,1725.0,UPI
T001200,2026-02-01,S003,P049,C0062,1,2283.0,2283.0,Card
T000705,2026-02-01,S010,P002,C0127,1,15628.0,15628.0,Card
T003568,2026-02-02,S010,P013,C0016,5,1725.0,8625.0,Wallet
T002465,2026-02-02,S001,P036,C0069,2,1511.0,3022.0,Cash
T000248,2026-02-02,S005,P050,C0013,2,3376.0,6752.0,Card
T002700,2026-02-02,S003,P028,C0103,5,764.0,3820.0,Cash
T001606,2026-02-02,S007,P030,C0025,4,329.0,1316.0,UPI
T004685,2026-02-02,S002,P011,C0167,1,827.0,827.0,Wallet
T004644,2026-02-02,S001,P026,C0141,5,765.0,3825.0,Cash
T002595,2026-02-02,S009,P045,C0197,4,1526.0,6104.0,Card
T004568,2026-02-02,S008,P037,C0154,3,924.0,2772.0,Card
T003576,2026-02-02,S007,P016,C0024,1,1792.0,1792.0,Card
T004111,2026-02-02,S007,P030,C0184,2,329.0,658.0,Card
T004502,2026-02-02,S001,P018,C0111,1,2484.0,2484.0,UPI
T003422,2026-02-02,S006,P012,C0072,1,2724.0,2724.0,UPI
T004455,2026-02-02,S005,P008,C0126,5,7538.0,37690.0,Wallet
T001316,2026-02-02,S008,P002,C0096,1,15628.0,15628.0,Card
T000294,2026-02-03,S007,P021,C0139,3,735.0,2205.0,UPI
T003430,2026-02-03,S006,P035,C0015,4,1777.0,7108.0,Cash
T003442,2026-02-03,S003,P025,C0135,2,227.0,454.0,Card
T000284,2026-02-03,S006,P022,C0021,4,250.0,1000.0,UPI
T004867,2026-02-03,S002,P047,C0200,1,4143.0,4143.0,UPI
T004276,2026-02-03,S006,P046,C0170,3,2159.0,6477.0,Wallet
T004248,2026-02-03,S006,P017,C0030,2,2677.0,5354.0,UPI
T004923,2026-02-03,S006,P007,C0165,1,9089.0,9089.0,UPI
T001659,2026-02-04,S007,P013,C0121,5,1725.0,8625.0,Card
T003653,2026-02-04,S004,P033,C0124,1,2395.0,2395.0,UPI
T003181,2026-02-04,S009,P003,C0146,1,8600.0,8600.0,UPI
T001254,2026-02-04,S001,P034,C0052,3,2077.0,6231.0,Cash
T000145,2026-02-04,S009,P021,C0200,1,735.0,735.0,Card
T002905,2026-02-04,S007,P032,C0098,5,798.0,3990.0,Cash
T001647,2026-02-04,S005,P021,C0160,2,735.0,1470.0,Cash
T000664,2026-02-04,S006,P036,C0171,3,1511.0,4533.0,Card
T002055,2026-02-04,S010,P035,C0120,2,1777.0,3554.0,UPI
T003258,2026-02-04,S005,P022,C0132,1,250.0,250.0,Wallet
T002478,2026-02-04,S006,P001,C0197,1,8801.0,8801.0,Cash
T004762,2026-02-04,S004,P047,C0061,3,4143.0,12429.0,UPI
T001085,2026-02-04,S009,P034,C0168,1,2077.0,2077.0,Card
T001613,2026-02-04,S006,P022,C0016,5,250.0,1250.0,Cash
T003030,2026-02-04,S006,P020,C0050,4,1341.0,5364.0,UPI
T004944,2026-02-04,S005,P023,C0156,2,363.0,726.0,UPI
T002288,2026-02-05,S007,P003,C0131,1,8600.0,8600.0,UPI
T001943,2026-02-05,S004,P025,C0150,2,227.0,454.0,UPI
T002718,2026-02-05,S008,P008,C0145,5,7538.0,37690.0,UPI
T004698,2026-02-05,S002,P048,C0049,5,478.0,2390.0,Wallet
T004970,2026-02-05,S003,P011,C0058,2,827.0,1654.0,Cash
T000220,2026-02-05,S003,P022,C0036,2,250.0,500.0,UPI
T002950,2026-02-05,S009,P021,C0142,4,735.0,2940.0,Card
T003811,2026-02-05,S006,P005,C0018,5,3573.0,17865.0,UPI
T004191,2026-02-05,S004,P050,C0154,5,3376.0,16880.0,Card
T001987,2026-02-05,S003,P013,C0082,2,1725.0,3450.0,UPI
T001054,2026-02-05,S002,P017,C0102,2,2677.0,5354.0,UPI
T003396,2026-02-05,S009,P035,C0174,5,1777.0,8885.0,UPI
T000404,2026-02-05,S006,P044,C0172,1,346.0,346.0,Card
T002063,2026-02-05,S008,P012,C0181,2,2724.0,5448.0,UPI
T002899,2026-02-06,S005,P009,C0129,2,14294.0,28588.0,UPI
T000853,2026-02-06,S010,P026,C0033,1,765.0,765.0,UPI
T000165,2026-02-06,S008,P015,C0078,1,1463.0,1463.0,UPI
T004489,2026-02-06,S010,P047,C0145,1,4143.0,4143.0,Card
T004980,2026-02-06,S002,P042,C0046,2,2856.0,5712.0,UPI
T002089,2026-02-06,S004,P042,C0084,1,2856.0,2856.0,UPI
T004621,2026-02-06,S010,P026,C0150,1,765.0,765.0,Card
T003770,2026-02-06,S006,P047,C0071,1,4143.0,4143.0,UPI
T002516,2026-02-06,S008,P012,C0200,2,2724.0,5448.0,Cash
T000513,2026-02-06,S003,P050,C0196,1,3376.0,3376.0,UPI
T002873,2026-02-06,S002,P030,C0023,2,329.0,658.0,Wallet
T000208,2026-02-06,S006,P005,C0050,4,3573.0,14292.0,Cash
T000592,2026-02-07,S003,P022,C0056,1,250.0,250.0,UPI
T004249,2026-02-07,S004,P009,C0108,1,14294.0,14294.0,Card
T001810,2026-02-07,S001,P028,C0174,2,764.0,1528.0,Cash
T003554,2026-02-07,S008,P043,C0046,3,3092.0,9276.0,Card
T003975,2026-02-07,S005,P015,C0119,2,1463.0,2926.0,Wallet
T003229,2026-02-07,S006,P026,C0033,2,765.0,1530.0,Cash
T002850,2026-02-07,S002,P035,C0122,1,1777.0,1777.0,Card
T000823,2026-02-07,S006,P004,C0176,1,2746.0,2746.0,Card
T002450,2026-02-07,S008,P024,C0056,2,280.0,560.0,UPI
T002076,2026-02-07,S010,P004,C0144,4,2746.0,10984.0,UPI
T001332,2026-02-07,S006,P026,C0104,3,765.0,2295.0,Wallet
T004749,2026-02-07,S002,P012,C0121,4,2724.0,10896.0,Card
T004608,2026-02-07,S007,P019,C0122,5,1613.0,8065.0,UPI
T004798,2026-02-08,S003,P043,C0145,5,3092.0,15460.0,Wallet
T004796,2026-02-08,S005,P034,C0157,1,2077.0,2077.0,Cash
T004285,2026-02-08,S009,P043,C0131,5,3092.0,15460.0,Card
T002253,2026-02-08,S006,P020,C0142,4,1341.0,5364.0,Wallet
T002242,2026-02-08,S008,P024,C0153,2,280.0,560.0,UPI
T001865,2026-02-08,S008,P045,C0043,2,1526.0,3052.0,Card
T003620,2026-02-08,S004,P006,C0044,1,14885.0,14885.0,Card
T002504,2026-02-08,S003,P046,C0120,3,2159.0,6477.0,Cash
T000302,2026-02-08,S002,P048,C0153,3,478.0,1434.0,UPI
T002991,2026-02-08,S006,P034,C0184,1,2077.0,2077.0,Cash
T003226,2026-02-08,S001,P014,C0045,4,3156.0,12624.0,UPI
T002535,2026-02-08,S007,P025,C0161,5,227.0,1135.0,Card
T000764,2026-02-08,S003,P026,C0116,2,765.0,1530.0,UPI
T004245,2026-02-08,S005,P038,C0107,5,563.0,2815.0,Cash
T004620,2026-02-08,S007,P038,C0044,4,563.0,2252.0,Cash
T000784,2026-02-08,S010,P008,C0024,1,7538.0,7538.0,Card
T002065,2026-02-08,S008,P004,C0198,5,2746.0,13730.0,Cash
T004428,2026-02-08,S006,P024,C0024,1,280.0,280.0,UPI
T000398,2026-02-08,S005,P023,C0068,3,363.0,1089.0,Wallet
T001134,2026-02-08,S007,P013,C0048,5,1725.0,8625.0,Card
T004602,2026-02-09,S010,P002,C0044,2,15628.0,31256.0,Cash
T004461,2026-02-09,S008,P045,C0063,5,1526.0,7630.0,Card
T001764,2026-02-09,S010,P036,C0109,1,1511.0,1511.0,UPI
T004165,2026-02-09,S002,P021,C0162,3,735.0,2205.0,UPI
T004319,2026-02-09,S003,P012,C0048,1,2724.0,2724.0,UPI
T003184,2026-02-09,S008,P020,C0036,5,1341.0,6705.0,Card
T001504,2026-02-09,S003,P030,C0008,2,329.0,658.0,Card
T004599,2026-02-09,S009,P033,C0024,2,2395.0,4790.0,UPI
T003095,2026-02-09,S003,P013,C0145,1,1725.0,1725.0,UPI
T003441,2026-02-09,S001,P036,C0129,5,1511.0,7555.0,Card
T001611,2026-02-09,S010,P011,C0155,3,827.0,2481.0,Cash
T002868,2026-02-09,S003,P024,C0034,2,280.0,560.0,UPI
T001971,2026-02-10,S003,P002,C0152,3,15628.0,46884.0,UPI
T000469,2026-02-10,S003,P024,C0185,3,280.0,840.0,UPI
T002562,2026-02-10,S009,P022,C0098,1,250.0,250.0,Card
T002560,2026-02-10,S010,P042,C0042,5,2856.0,14280.0,Card
T002057,2026-02-10,S003,P027,C0071,2,713.0,1426.0,Card
T003763,2026-02-10,S001,P037,C0100,1,924.0,924.0,UPI
T000667,2026-02-10,S003,P013,C0157,1,1725.0,1725.0,Cash
T003982,2026-02-10,S006,P036,C0055,5,1511.0,7555.0,Card
T001817,2026-02-10,S001,P008,C0197,4,7538.0,30152.0,Card
T003854,2026-02-10,S004,P009,C0127,4,14294.0,57176.0,Card
T004750,2026-02-10,S008,P034,C0057,5,2077.0,10385.0,Cash
T003279,2026-02-10,S001,P046,C0124,3,2159.0,6477.0,Cash
T003915,2026-02-10,S005,P012,C0141,4,2724.0,10896.0,Cash
T002678,2026-02-10,S004,P039,C0117,1,2600.0,2600.0,UPI
T003737,2026-02-10,S010,P049,C0081,1,2283.0,2283.0,UPI
T001465,2026-02-11,S003,P041,C0012,2,2912.0,5824.0,UPI
T003235,2026-02-11,S002,P023,C0186,1,363.0,363.0,Card
T003261,2026-02-11,S008,P009,C0072,1,14294.0,14294.0,UPI
T001269,2026-02-11,S006,P036,C0176,1,1511.0,1511.0,Card
T003703,2026-02-11,S004,P043,C0115,4,3092.0,12368.0,Card
T003762,2026-02-11,S009,P009,C0054,5,14294.0,71470.0,Card
T001033,2026-02-11,S003,P015,C0012,2,1463.0,2926.0,UPI
T001366,2026-02-11,S009,P034,C0177,2,2077.0,4154.0,Card
T000525,2026-02-11,S001,P003,C0195,4,8600.0,34400.0,UPI
T001567,2026-02-11,S005,P050,C0123,3,3376.0,10128.0,UPI
T004754,2026-02-11,S004,P016,C0006,2,1792.0,3584.0,Wallet
T001544,2026-02-11,S006,P048,C0193,1,478.0,478.0,Card
T004837,2026-02-11,S001,P010,C0107,1,1769.0,1769.0,Wallet
T004714,2026-02-11,S007,P015,C0187,2,1463.0,2926.0,UPI
T000194,2026-02-11,S005,P025,C0178,3,227.0,681.0,Card
T002610,2026-02-11,S008,P044,C0036,1,346.0,346.0,Cash
T002249,2026-02-11,S005,P037,C0111,1,924.0,924.0,UPI
T000486,2026-02-11,S007,P033,C0144,3,2395.0,7185.0,UPI
T001984,2026-02-11,S007,P036,C0128,1,1511.0,1511.0,UPI
T004426,2026-02-11,S006,P049,C0056,1,2283.0,2283.0,Card
T003543,2026-02-12,S006,P015,C0089,3,1463.0,4389.0,UPI
T001557,2026-02-12,S006,P034,C0013,4,2077.0,8308.0,Card
T002007,2026-02-12,S008,P018,C0173,1,2484.0,2484.0,UPI
T000037,2026-02-12,S005,P029,C0080,3,817.0,2451.0,Wallet
T003702,2026-02-12,S006,P001,C0037,1,8801.0,8801.0,UPI
T000301,2026-02-12,S003,P004,C0009,2,2746.0,5492.0,UPI
T001057,2026-02-12,S007,P041,C0152,5,2912.0,14560.0,Wallet
T000278,2026-02-12,S004,P005,C0054,1,3573.0,3573.0,Cash
T002515,2026-02-12,S006,P020,C0174,5,1341.0,6705.0,Cash
T003792,2026-02-12,S008,P012,C0081,5,2724.0,13620.0,Wallet
T004382,2026-02-12,S003,P008,C0181,1,7538.0,7538.0,Cash
T002240,2026-02-12,S001,P035,C0058,1,1777.0,1777.0,UPI
T001148,2026-02-12,S009,P038,C0040,1,563.0,563.0,UPI
T002280,2026-02-12,S001,P020,C0091,5,1341.0,6705.0,Card
T000180,2026-02-12,S004,P008,C0160,3,7538.0,22614.0,UPI
T004641,2026-02-12,S002,P043,C0048,5,3092.0,15460.0,Card
T000866,2026-02-12,S007,P031,C0022,1,2539.0,2539.0,UPI
T004897,2026-02-13,S004,P005,C0025,1,3573.0,3573.0,UPI
T002244,2026-02-13,S004,P036,C0082,3,1511.0,4533.0,UPI
T000622,2026-02-13,S003,P030,C0122,1,329.0,329.0,Cash
T004341,2026-02-13,S005,P024,C0140,1,280.0,280.0,Card
T004438,2026-02-13,S010,P035,C0159,5,1777.0,8885.0,UPI
T001761,2026-02-13,S010,P025,C0060,1,227.0,227.0,Card
T002459,2026-02-14,S009,P038,C0001,3,563.0,1689.0,UPI
T003550,2026-02-14,S007,P012,C0106,5,2724.0,13620.0,Cash
T004234,2026-02-14,S008,P050,C0175,1,3376.0,3376.0,UPI
T003688,2026-02-14,S010,P032,C0048,1,798.0,798.0,Card
T003643,2026-02-14,S003,P027,C0083,2,713.0,1426.0,Card
T001361,2026-02-14,S006,P001,C0175,2,8801.0,17602.0,Cash
T001469,2026-02-14,S008,P028,C0020,2,764.0,1528.0,Cash
T000395,2026-02-14,S002,P033,C0154,2,2395.0,4790.0,Card
T000768,2026-02-14,S003,P010,C0057,2,1769.0,3538.0,UPI
T000999,2026-02-14,S007,P044,C0170,5,346.0,1730.0,Card
T003136,2026-02-14,S009,P031,C0140,1,2539.0,2539.0,Wallet
T001538,2026-02-14,S005,P044,C0139,3,346.0,1038.0,Card
T001666,2026-02-14,S009,P047,C0117,1,4143.0,4143.0,UPI
T000819,2026-02-14,S010,P020,C0090,1,1341.0,1341.0,UPI
T001547,2026-02-14,S002,P038,C0066,2,563.0,1126.0,Card
T002332,2026-02-14,S006,P048,C0097,1,478.0,478.0,Card
T003182,2026-02-15,S004,P033,C0174,4,2395.0,9580.0,UPI
T000393,2026-02-15,S003,P031,C0011,2,2539.0,5078.0,Wallet
T001757,2026-02-15,S002,P006,C0056,2,14885.0,29770.0,Card
T001649,2026-02-15,S007,P016,C0161,5,1792.0,8960.0,UPI
T001811,2026-02-15,S001,P045,C0033,3,1526.0,4578.0,Wallet
T001825,2026-02-15,S004,P029,C0064,2,817.0,1634.0,Card
T001636,2026-02-16,S005,P023,C0198,2,363.0,726.0,Card
T003908,2026-02-16,S009,P024,C0088,2,280.0,560.0,UPI
T002726,2026-02-16,S005,P050,C0185,1,3376.0,3376.0,UPI
T002703,2026-02-16,S001,P032,C0084,2,798.0,1596.0,UPI
T002505,2026-02-16,S008,P041,C0118,5,2912.0,14560.0,UPI
T000798,2026-02-16,S007,P038,C0046,1,563.0,563.0,Wallet
T001957,2026-02-16,S003,P034,C0133,2,2077.0,4154.0,UPI
T003498,2026-02-16,S008,P036,C0200,2,1511.0,3022.0,UPI
T004872,2026-02-16,S004,P012,C0168,5,2724.0,13620.0,UPI
T000871,2026-02-16,S010,P029,C0027,1,817.0,817.0,UPI
T002186,2026-02-16,S010,P041,C0069,2,2912.0,5824.0,Cash
T000650,2026-02-16,S007,P036,C0149,1,1511.0,1511.0,UPI
T003700,2026-02-16,S007,P002,C0033,1,15628.0,15628.0,Card
T002132,2026-02-17,S006,P014,C0181,1,3156.0,3156.0,Cash
T000010,2026-02-17,S004,P003,C0140,2,8600.0,17200.0,Cash
T001398,2026-02-17,S002,P001,C0120,1,8801.0,8801.0,UPI
T000057,2026-02-17,S009,P011,C0119,4,827.0,3308.0,UPI
T004720,2026-02-17,S010,P001,C0198,4,8801.0,35204.0,UPI
T001208,2026-02-17,S003,P012,C0016,1,2724.0,2724.0,UPI
T003259,2026-02-17,S004,P021,C0127,1,735.0,735.0,Card
T000107,2026-02-17,S004,P019,C0193,4,1613.0,6452.0,Wallet
T000825,2026-02-17,S004,P012,C0190,1,2724.0,2724.0,UPI
T000625,2026-02-18,S009,P048,C0120,3,478.0,1434.0,Card
T001329,2026-02-18,S004,P003,C0055,2,8600.0,17200.0,Card
T000225,2026-02-18,S002,P037,C0193,1,924.0,924.0,UPI
T002048,2026-02-18,S004,P031,C0101,1,2539.0,2539.0,Card
T002565,2026-02-18,S002,P018,C0005,4,2484.0,9936.0,UPI
T004206,2026-02-18,S005,P050,C0117,2,3376.0,6752.0,UPI
T003823,2026-02-18,S008,P001,C0181,2,8801.0,17602.0,UPI
T001610,2026-02-18,S006,P019,C0057,5,1613.0,8065.0,Card
T001941,2026-02-18,S002,P050,C0116,3,3376.0,10128.0,UPI
T002397,2026-02-18,S002,P037,C0037,3,924.0,2772.0,Wallet
T002404,2026-02-18,S005,P017,C0167,3,2677.0,8031.0,UPI
T001632,2026-02-18,S010,P001,C0073,1,8801.0,8801.0,UPI
T004932,2026-02-19,S004,P012,C0006,2,2724.0,5448.0,Wallet
T001077,2026-02-19,S001,P041,C0094,2,2912.0,5824.0,UPI
T004699,2026-02-19,S007,P045,C0178,4,1526.0,6104.0,UPI
T001964,2026-02-19,S009,P015,C0084,5,1463.0,7315.0,UPI
T004643,2026-02-19,S008,P032,C0006,1,798.0,798.0,UPI
T002190,2026-02-19,S007,P011,C0046,2,827.0,1654.0,UPI
T004253,2026-02-19,S002,P002,C0060,2,15628.0,31256.0,UPI
T003704,2026-02-19,S008,P043,C0112,1,3092.0,3092.0,UPI
T002142,2026-02-19,S003,P018,C0172,1,2484.0,2484.0,Card
T000634,2026-02-19,S002,P036,C0070,2,1511.0,3022.0,Card
T003785,2026-02-19,S005,P012,C0190,2,2724.0,5448.0,Card
T002361,2026-02-19,S008,P036,C0092,1,1511.0,1511.0,UPI
T002370,2026-02-19,S008,P038,C0074,2,563.0,1126.0,Card
T004850,2026-02-19,S005,P028,C0073,3,764.0,2292.0,Card
T001758,2026-02-20,S001,P020,C0144,5,1341.0,6705.0,UPI
T003746,2026-02-20,S007,P028,C0126,1,764.0,764.0,Wallet
T002336,2026-02-20,S009,P044,C0103,2,346.0,692.0,UPI
T003635,2026-02-20,S008,P048,C0076,3,478.0,1434.0,Wallet
T004736,2026-02-20,S004,P032,C0123,5,798.0,3990.0,UPI
T001787,2026-02-20,S002,P050,C0039,1,3376.0,3376.0,Cash
T002287,2026-02-20,S004,P035,C0080,2,1777.0,3554.0,Cash
T003546,2026-02-20,S009,P012,C0139,2,2724.0,5448.0,UPI
T003660,2026-02-20,S004,P021,C0137,2,735.0,1470.0,Cash
T004312,2026-02-20,S010,P039,C0026,1,2600.0,2600.0,Card
T004060,2026-02-20,S004,P004,C0051,3,2746.0,8238.0,UPI
T001906,2026-02-20,S005,P022,C0046,5,250.0,1250.0,Cash
T000824,2026-02-21,S001,P017,C0048,1,2677.0,2677.0,UPI
T001088,2026-02-21,S008,P022,C0097,1,250.0,250.0,Cash
T004427,2026-02-21,S005,P001,C0004,3,8801.0,26403.0,Cash
T000355,2026-02-21,S009,P047,C0022,3,4143.0,12429.0,Card
T004856,2026-02-21,S010,P030,C0069,4,329.0,1316.0,UPI
T000357,2026-02-21,S005,P029,C0164,2,817.0,1634.0,Card
T002217,2026-02-21,S010,P029,C0017,3,817.0,2451.0,Cash
T002315,2026-02-21,S009,P048,C0179,1,478.0,478.0,UPI
T002617,2026-02-21,S002,P039,C0127,1,2600.0,2600.0,UPI
T002502,2026-02-21,S005,P016,C0158,1,1792.0,1792.0,UPI
T000712,2026-02-22,S003,P040,C0183,5,1803.0,9015.0,Cash
T003631,2026-02-22,S010,P016,C0024,3,1792.0,5376.0,Wallet
T004194,2026-02-22,S008,P029,C0067,1,817.0,817.0,Card
T000655,2026-02-22,S007,P022,C0118,5,250.0,1250.0,Card
T001001,2026-02-22,S002,P004,C0039,1,2746.0,2746.0,Card
T003200,2026-02-22,S009,P033,C0132,3,2395.0,7185.0,UPI
T004452,2026-02-22,S003,P037,C0178,1,924.0,924.0,Cash
T001626,2026-02-22,S002,P005,C0006,4,3573.0,14292.0,Card
T004746,2026-02-22,S010,P018,C0030,5,2484.0,12420.0,UPI
T004314,2026-02-23,S007,P035,C0187,1,1777.0,1777.0,UPI
T004539,2026-02-23,S010,P034,C0088,2,2077.0,4154.0,UPI
T001394,2026-02-23,S009,P001,C0180,1,8801.0,8801.0,UPI
T004584,2026-02-23,S006,P004,C0080,1,2746.0,2746.0,UPI
T004881,2026-02-23,S010,P032,C0147,1,798.0,798.0,Card
T002682,2026-02-23,S010,P005,C0056,5,3573.0,17865.0,Cash
T004775,2026-02-23,S008,P044,C0148,2,346.0,692.0,Wallet
T000527,2026-02-23,S005,P045,C0107,2,1526.0,3052.0,UPI
T002229,2026-02-23,S003,P026,C0012,1,765.0,765.0,UPI
T001121,2026-02-23,S005,P033,C0023,5,2395.0,11975.0,Wallet
T002648,2026-02-23,S003,P024,C0199,2,280.0,560.0,Cash
T004375,2026-02-23,S004,P020,C0146,5,1341.0,6705.0,UPI
T001545,2026-02-23,S005,P032,C0156,5,798.0,3990.0,UPI
T000363,2026-02-24,S008,P009,C0094,2,14294.0,28588.0,UPI
T001020,2026-02-24,S009,P020,C0071,2,1341.0,2682.0,Card
T002821,2026-02-24,S008,P043,C0024,2,3092.0,6184.0,Card
T001191,2026-02-24,S001,P018,C0180,2,2484.0,4968.0,Card
T001570,2026-02-24,S004,P018,C0175,2,2484.0,4968.0,Cash
T003319,2026-02-24,S006,P042,C0021,3,2856.0,8568.0,Wallet
T000038,2026-02-24,S005,P008,C0176,4,7538.0,30152.0,Card
T000452,2026-02-24,S009,P041,C0014,5,2912.0,14560.0,Cash
T004162,2026-02-24,S009,P033,C0164,1,2395.0,2395.0,UPI
T003100,2026-02-24,S010,P021,C0122,5,735.0,3675.0,UPI
T000078,2026-02-24,S005,P015,C0004,1,1463.0,1463.0,Card
T000964,2026-02-24,S003,P046,C0144,2,2159.0,4318.0,Cash
T003826,2026-02-24,S002,P018,C0157,4,2484.0,9936.0,UPI
T004001,2026-02-24,S006,P023,C0134,2,363.0,726.0,Card
T000898,2026-02-24,S005,P033,C0017,2,2395.0,4790.0,UPI
T004594,2026-02-24,S005,P011,C0134,4,827.0,3308.0,UPI
T001913,2026-02-24,S002,P007,C0033,2,9089.0,18178.0,UPI
T003778,2026-02-25,S003,P014,C0199,5,3156.0,15780.0,Card
T004519,2026-02-25,S010,P039,C0166,1,2600.0,2600.0,Card
T004868,2026-02-25,S002,P033,C0013,3,2395.0,7185.0,Card
T002434,2026-02-25,S006,P010,C0069,5,1769.0,8845.0,UPI
T004563,2026-02-25,S008,P032,C0182,1,798.0,798.0,UPI
T003542,2026-02-25,S001,P012,C0056,1,2724.0,2724.0,Card
T001036,2026-02-25,S004,P003,C0035,1,8600.0,8600.0,UPI
T000333,2026-02-25,S004,P042,C0135,3,2856.0,8568.0,Cash
T004634,2026-02-25,S004,P049,C0178,1,2283.0,2283.0,UPI
T000835,2026-02-25,S009,P038,C0140,1,563.0,563.0,Cash
T004653,2026-02-25,S004,P002,C0100,2,15628.0,31256.0,Card
T000726,2026-02-25,S004,P045,C0148,4,1526.0,6104.0,Wallet
T002603,2026-02-25,S006,P045,C0043,1,1526.0,1526.0,Card
T001259,2026-02-25,S010,P013,C0037,1,1725.0,1725.0,UPI
T004193,2026-02-25,S002,P046,C0177,2,2159.0,4318.0,Card
T003104,2026-02-25,S004,P046,C0186,1,2159.0,2159.0,Card
T003077,2026-02-25,S007,P003,C0063,5,8600.0,43000.0,Card
T002942,2026-02-25,S009,P043,C0008,2,3092.0,6184.0,Wallet
T004983,2026-02-26,S007,P030,C0012,3,329.0,987.0,Wallet
T000662,2026-02-26,S003,P048,C0114,4,478.0,1912.0,Card
T003655,2026-02-26,S003,P035,C0192,3,1777.0,5331.0,Cash
T002474,2026-02-26,S005,P027,C0159,1,713.0,713.0,UPI
T003783,2026-02-26,S006,P021,C0143,1,735.0,735.0,UPI
T002078,2026-02-26,S008,P049,C0116,3,2283.0,6849.0,UPI
T004806,2026-02-26,S006,P017,C0057,1,2677.0,2677.0,UPI
T002049,2026-02-26,S001,P002,C0009,1,15628.0,15628.0,UPI
T004793,2026-02-26,S005,P006,C0004,4,14885.0,59540.0,UPI
T000690,2026-02-26,S002,P026,C0049,4,765.0,3060.0,Wallet
T000237,2026-02-26,S010,P044,C0055,2,346.0,692.0,Cash
T002961,2026-02-26,S007,P015,C0007,5,1463.0,7315.0,Card
T001537,2026-02-26,S004,P044,C0086,1,346.0,346.0,Card
T000621,2026-02-26,S004,P015,C0110,3,1463.0,4389.0,UPI
T000663,2026-02-26,S003,P031,C0115,5,2539.0,12695.0,Card
T001224,2026-02-26,S009,P017,C0073,5,2677.0,13385.0,Card
T003040,2026-02-27,S003,P039,C0152,3,2600.0,7800.0,Card
T002569,2026-02-27,S004,P034,C0099,3,2077.0,6231.0,Card
T001640,2026-02-27,S007,P010,C0079,2,1769.0,3538.0,UPI
T000728,2026-02-27,S010,P012,C0058,5,2724.0,13620.0,UPI
T000599,2026-02-27,S009,P015,C0182,1,1463.0,1463.0,UPI
T001411,2026-02-27,S008,P012,C0157,1,2724.0,2724.0,Wallet
T004354,2026-02-27,S005,P030,C0008,1,329.0,329.0,UPI
T004529,2026-02-28,S010,P015,C0054,2,1463.0,2926.0,Cash
T004009,2026-02-28,S004,P018,C0023,4,2484.0,9936.0,UPI
T003938,2026-02-28,S005,P045,C0039,1,1526.0,1526.0,UPI
T003370,2026-02-28,S001,P034,C0198,1,2077.0,2077.0,Card
T000288,2026-02-28,S010,P041,C0087,1,2912.0,2912.0,Card
T003516,2026-02-28,S003,P037,C0004,1,924.0,924.0,UPI
T000882,2026-02-28,S010,P032,C0181,1,798.0,798.0,UPI
T001517,2026-02-28,S006,P021,C0059,4,735.0,2940.0,UPI
T003129,2026-02-28,S008,P028,C0055,1,764.0,764.0,Wallet
T002379,2026-03-01,S001,P036,C0173,3,1511.0,4533.0,UPI
T000742,2026-03-01,S007,P044,C0027,2,346.0,692.0,Card
T003844,2026-03-01,S008,P015,C0183,5,1463.0,7315.0,Cash
T004451,2026-03-01,S002,P020,C0024,1,1341.0,1341.0,Card
T004510,2026-03-01,S003,P037,C0199,2,924.0,1848.0,UPI
T001799,2026-03-01,S010,P047,C0111,1,4143.0,4143.0,Cash
T003858,2026-03-01,S009,P026,C0063,1,765.0,765.0,UPI
T001203,2026-03-01,S005,P025,C0051,3,227.0,681.0,Card
T001362,2026-03-01,S003,P024,C0166,1,280.0,280.0,Wallet
